Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age_Months,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Creative_professionals,Business_professionals,Technical_professionals,Service_professionals,Early_months,Spring_months,Summer_months,Good_credit_mix,Standard_credit_mix,Small_value_payments,Medium_value_payments,Large_value_payments
22,10.80448432050049,8.31756324758927,1,3,9,3,14,5,13.447675879882805,0,7.182743388850171,26.190931861114,336,0,4.718943351404646,5.970020725833512,5.18635610258189,0,0,0,0,1,0,0,1,0,0,0,0
43,11.96517019042285,9.487169494733957,4,3,4,1,4,5,0.9434910640790541,0,6.501130541046617,37.17099991646335,369,0,4.337195949194712,6.7579480882217515,6.1591456292175915,1,0,0,0,0,0,0,1,0,0,0,0
30,9.334467202600035,6.676708815784535,6,5,11,2,11,21,8.129044826089718,0,4.525443584806024,33.61548591615209,276,0,3.271393537981665,3.295680202913815,5.6485531859421405,0,0,0,0,0,0,0,1,0,0,0,0
33,10.68457857289542,8.118824905317208,1,5,5,2,1,4,10.397672344771511,1,6.458028292773224,29.35517555683608,355,0,4.184624268332697,4.181956288858007,6.138842433204796,0,0,0,0,0,1,0,1,0,0,1,0
52,11.842677988696025,9.362843381034752,4,1,8,2,3,10,7.494443236981713,2,6.992876572367278,32.532439078692796,306,0,5.370741189285762,6.013210311955676,6.339996295193609,0,0,0,0,1,0,0,1,0,0,0,0
27,11.143424191329867,8.590183191708059,3,5,15,2,23,17,12.350451021574722,3,5.969387154101808,33.6565320973404,394,1,5.241173659458621,4.879630211701426,6.410708412842092,1,0,0,0,0,0,0,0,1,0,0,0
53,11.263182823088316,8.783127570725366,5,2,10,3,7,12,6.1760776496836876,2,6.683756082679337,33.27520508600657,308,0,4.893170856446046,5.930373590547313,5.7737365866803945,1,0,0,0,1,0,0,1,0,0,0,0
46,10.973452166710352,8.527302837186046,3,4,14,3,20,17,3.389722655204373,4,6.720947494581413,29.628377236646024,396,0,4.8909056211958815,4.095931218558818,6.320226015651209,0,0,0,0,0,0,0,0,0,0,0,0
46,10.297957362126395,7.8902820377422165,6,4,6,1,20,12,1.2570769854075257,2,7.008560400044316,30.288273689276167,283,0,3.0624028890946398,4.874856527150864,5.945629948826718,1,0,0,0,0,1,0,0,0,0,0,0
53,11.27563268458127,8.805016581722745,2,4,2,2,7,9,2.684999183421252,1,6.6597938403716,33.70937704845503,220,0,4.374892978572639,6.446872597305914,5.44946087629372,0,0,0,1,0,0,0,1,0,0,0,0
34,9.728816196031708,7.332020763791772,6,6,9,2,11,12,9.257094729535064,1,6.437543609221306,35.73434072181101,342,0,2.9746991458919725,4.652645025226466,5.738232573124481,0,0,0,0,1,0,0,1,0,0,0,0
28,11.550666824956181,9.084888537983755,2,2,8,2,9,0,4.783008009708364,2,6.936611027518907,29.975853394311155,250,0,5.306295844256157,5.682416638372545,6.482697900569216,0,0,0,0,0,0,0,1,0,0,0,0
28,10.541676165037721,8.119831269800757,1,4,3,1,10,1,7.887643920162388,4,5.954739321157797,36.62552488689849,391,0,3.4663371763124315,4.545257545979128,6.1555130772751285,0,0,0,0,0,0,0,1,0,0,0,0
19,10.293855591018717,7.857485718646453,3,1,5,2,4,8,3.5100162732064613,2,6.494182112961232,29.46979412889363,241,0,3.658167740826922,4.940298123094613,5.818431169552059,0,0,0,0,0,0,0,1,0,0,0,0
48,10.914123628563953,8.418901097708755,4,2,4,1,9,4,6.293661785406742,4,5.926635070817994,29.45834304047074,194,0,3.9637123109754837,4.682222897571493,6.334738344888573,0,0,0,0,0,0,0,1,0,0,1,0
46,10.82824523626015,8.303069517176507,3,3,7,1,3,0,6.189118727056082,1,5.295359245607768,36.62094792906494,285,0,3.720982547067239,4.556006045147338,6.223086770922249,0,0,0,0,0,0,0,1,0,0,0,0
19,10.441026750886374,7.917302342864863,7,6,15,6,25,17,15.759262391477813,9,7.208244126551524,33.847092160172565,210,0,5.0717482881256695,3.227108908509291,5.820677582601898,0,0,0,0,0,1,0,0,1,0,0,0
42,10.798021169957938,8.266739535473938,4,3,5,3,1,2,2.9018635858798114,2,5.920310340135129,30.52316981255479,377,0,4.7515248377539585,3.6285555023675045,6.200748776558605,1,0,0,0,0,0,0,1,0,0,0,0
42,10.169307508868815,7.55352466087848,5,4,2,3,2,9,8.952295528148104,1,5.559748529482433,27.260796470221976,272,0,4.185212320406217,4.344408876314862,5.801084796188944,0,0,0,0,0,0,1,1,0,0,0,0
21,11.219434261591145,8.747075768204835,4,3,4,3,4,2,7.156626960671769,1,6.2870973174085485,38.832823060716976,371,0,4.922209056403846,5.212812077484728,6.235582355973863,0,0,0,0,0,0,0,1,0,0,0,0
35,10.368575549294954,7.804049444404747,3,4,9,3,13,13,10.290473885616104,2,6.970506082694978,30.383629012330154,230,0,3.9310469887407646,5.568752770929232,5.6218971032915785,0,0,0,0,0,0,0,1,0,0,0,0
36,10.8948687576874,8.385529340459007,3,4,3,3,14,6,7.64583321826546,2,7.063828055926334,37.373724850310886,360,0,4.5591505925050235,4.707821914764196,6.089018166927902,0,0,0,0,0,0,0,1,0,0,0,0
18,9.076563149419147,6.93391403657264,6,6,14,3,16,19,10.650246342274919,10,6.692248876033917,26.781234231959118,153,1,2.980805838386727,4.508507016448616,5.60853864392948,0,0,1,0,0,0,0,0,0,0,0,0
24,10.31849947823958,7.828369807894992,3,4,11,3,5,5,12.689189947602419,2,6.3216551067445215,28.15995633118528,303,0,4.3992479991675175,5.585874567965941,5.251679952596879,0,0,0,0,1,0,0,1,0,0,0,0
49,11.400609774066528,8.875215797043614,2,3,3,3,12,3,9.966627466138897,6,7.056664799300218,24.592389947299928,327,0,6.231478460303181,6.505945185241139,5.3520315605597295,0,0,0,0,0,0,0,1,0,0,0,0
27,11.00974228326152,8.574201478533936,1,1,9,2,1,6,9.861033849988777,0,6.258796096202243,40.47007817568925,285,0,4.555878987802949,5.772623362420174,5.8536768408304365,0,0,0,0,0,0,0,1,0,0,0,0
48,11.462994666023453,8.977805402942987,2,5,7,2,9,4,9.545226700688332,2,7.116576228938242,38.76586492247789,303,0,4.47168830402684,5.898180954959868,6.414341359804052,0,0,0,1,1,0,0,1,0,0,1,0
26,11.373616997527261,8.88508475048998,2,5,10,1,7,4,13.026987442664236,3,5.427616356617721,35.08836195275474,360,0,3.7929033419702787,4.9765872417472075,6.560181391198793,0,0,0,0,1,0,0,1,0,0,0,0
38,11.548795520253552,9.083599770184563,2,4,9,1,2,4,7.018136892703064,2,6.5108215581214255,30.803546579021308,244,0,4.408725907785874,4.61983755630504,6.848450448545889,0,0,0,0,0,0,0,1,0,0,0,0
27,10.945514341983925,8.422602518464629,4,4,9,3,11,8,12.774687675372597,0,6.722010105847961,29.320657007100632,326,0,4.691982562244107,5.048910887082623,6.121896648919849,0,0,1,0,0,0,0,1,0,0,1,0
25,11.420411806672432,8.933516856407017,5,6,4,2,18,12,1.1526362864864248,2,7.149698722364559,37.945522244440106,325,0,4.983385916174831,6.038465208108598,6.096054292242215,0,0,0,0,0,0,0,1,0,0,0,0
45,11.836677490985004,9.337835023146166,2,4,8,2,4,6,3.9125893677287706,3,7.247542366713525,37.342764562163076,392,0,4.983381029926834,6.309161684004741,6.218725702983538,0,0,0,0,0,0,0,1,0,0,1,0
44,11.29815776237306,8.83789937432966,2,6,2,3,7,7,6.160401651673008,1,6.556494733550737,31.921573950795555,224,0,4.931126027706098,5.513632776470047,6.308453557445183,0,0,0,0,1,0,0,1,0,0,1,0
25,11.019191165956421,8.53208055567576,3,4,4,3,12,3,8.009718873908778,3,6.925167018037007,31.92893781671211,311,0,4.767994410687843,5.230275114896118,6.15824916695323,0,0,1,0,1,0,0,1,0,1,0,0
31,10.796807486502892,8.296186770611255,3,3,11,3,14,10,0.9825838197432332,3,6.907054276763397,31.947826888358883,258,0,4.4340315291455035,5.290314255055117,5.925260873234052,0,0,0,0,0,0,0,0,0,0,0,0
21,10.445325724817781,7.917198259694877,4,2,6,1,1,1,5.456796873459505,3,6.7519092979744535,27.91600777711396,361,0,2.7518067214378816,4.399888561346675,6.100648073065964,0,1,0,0,0,0,0,1,0,0,0,0
54,10.297467695522073,7.76731096067865,3,2,5,2,8,6,16.68002835431843,2,6.634216732058621,27.426183862255673,222,0,3.3026652599221333,4.901394366101114,5.870499066095169,0,0,0,0,0,0,0,1,0,0,0,0
46,11.479686820591455,8.99759711697718,3,5,6,1,24,8,6.881571806398297,1,5.848006275092861,23.78851275181342,292,0,4.988865053936755,6.505842847763199,5.634218905218497,1,0,0,0,1,0,0,1,0,1,0,0
50,10.81914845988565,8.310262347219576,4,2,4,3,14,2,9.747856107008888,3,7.196492052300881,25.44583800022739,332,0,4.629523001109095,5.377793190674842,5.225841864323285,0,1,0,0,0,0,0,1,0,0,0,0
26,10.655552285515169,8.250047043561112,4,1,6,3,8,9,5.79532655934612,3,5.8797619413635855,36.97706450156022,206,0,4.626036892022219,4.493911439076578,6.184430148804952,0,0,0,0,1,0,0,1,0,0,0,0
34,10.416153225099508,7.959237318680508,2,6,6,3,6,4,3.9370802403816705,3,7.190784018641755,28.9227123734638,360,0,4.243216940152945,5.904680889658038,4.919757049905231,0,0,0,0,1,0,0,1,0,1,0,0
47,10.735879056441183,8.285062978374025,2,4,9,3,4,0,2.062045484720187,2,6.223617277211114,24.031344031800998,278,0,4.377890064829403,4.872833942373583,6.090408511153669,1,0,0,0,0,0,1,1,0,0,1,0
50,11.3907297339556,8.93668166170155,2,4,10,2,4,7,5.471345938291578,3,6.586487028524525,34.70593941863985,215,0,4.5371665094041,5.187100198301995,6.500115805578825,0,0,0,0,0,0,0,1,0,0,1,0
37,10.687795604212676,8.104645369884556,4,6,5,3,19,13,10.864142323771672,3,6.787726920586847,28.109885348024584,347,0,5.134030060887867,5.643974710555499,5.60438653342592,0,0,0,0,0,0,0,1,0,0,0,0
19,10.560563576615728,8.106853882224867,3,6,11,1,1,7,11.086971396840738,3,4.896551148396868,33.99757261181975,202,0,3.6227699850057347,4.890541938202661,6.111808561685983,0,0,0,0,1,0,0,1,0,0,0,0
43,10.492190823272594,8.013838910408376,3,4,11,3,4,10,4.101534692360714,5,6.289372216463519,33.15651587510798,335,0,4.348688116908955,5.521966894474207,5.537703113304959,0,0,0,0,0,0,0,1,0,0,0,0
24,10.313298271857285,7.848828291365695,4,2,2,1,5,1,7.133077188263028,0,6.444682630807407,26.10217558929707,361,0,3.2064864758555816,4.1422134719871115,6.0251249078656395,0,0,0,1,0,0,1,1,0,0,1,0
36,10.374024447299574,7.8079713938606385,2,5,9,3,5,9,1.4996379978612233,1,7.2160176314589775,34.24633887282021,356,0,4.256060012745648,5.1524858274121925,5.789423680410497,0,0,0,0,0,0,0,1,0,0,0,0
23,10.586945495929884,8.096296723647695,2,4,11,3,5,5,11.126406289939867,2,6.182378794813648,29.803578899523107,304,0,4.383672889281888,5.509292342115805,5.569413273336956,0,0,0,0,0,0,0,1,0,0,0,0
28,10.365970230490397,7.938681935533384,2,4,4,2,12,11,11.266935344512635,0,6.286181084579764,25.00163214490745,364,0,3.349087557162938,5.46691226008564,5.661806228251435,0,1,0,0,1,0,0,1,0,1,0,0
51,11.560502190343934,9.046027654777786,1,2,10,1,7,1,9.724007818992352,3,5.895263504729505,27.88986451353722,325,0,4.593403009750879,5.398740810953528,6.542539555989796,0,0,1,0,0,0,0,1,0,0,0,0
37,10.902958650107283,8.385740093284104,2,5,8,3,2,2,11.12882855699924,2,5.897315522004261,27.795772935236208,252,0,4.534369607444636,5.0830034025010296,6.048517070618392,0,0,0,0,0,1,0,1,0,0,1,0
36,9.972275490422465,7.568859297990159,4,2,10,2,11,7,8.994536836422066,2,5.56407726559451,36.54435892483245,252,0,3.7518142360798485,5.263859685164091,5.439139941126279,0,0,0,0,0,0,0,1,0,0,0,0
21,11.10061616198464,8.62105512069776,4,3,4,3,15,9,9.887803269007035,2,6.9946218586671085,28.96357638815567,280,0,4.766562002321213,5.692556894338362,5.65292450573703,0,0,0,0,0,0,0,1,0,0,0,0
18,10.810649546452058,8.322679726224592,4,3,10,2,5,8,1.738712525295615,2,6.7084084865308435,34.69013345311244,342,0,4.176218749527773,5.404399795415814,5.954220801968854,0,0,0,0,0,0,0,1,0,0,0,0
30,11.390055610427051,8.881950499965289,4,3,1,1,5,5,6.399284925863814,2,6.47339098304443,31.781015604920082,357,0,3.630278257605507,5.77877211296163,6.457764195061339,0,0,0,0,0,1,0,1,0,0,1,0
46,11.641821249910558,9.177377052605133,3,3,1,2,9,3,0.9856217544529715,3,7.0157381950520055,25.626529623070816,250,0,4.719788196935003,6.902714211702703,4.9557831622464015,0,0,1,0,1,0,0,1,0,0,0,0
53,10.185871157438152,7.621277663689274,7,5,6,1,18,11,4.634413697346288,0,5.914521101272846,30.818072059153447,302,0,3.264342464304364,5.4522666801807596,5.381325018917551,0,0,0,0,0,0,0,1,0,0,0,0
18,11.258141241249708,8.793542673295336,2,1,7,2,13,4,10.521441741130266,4,6.504146602476645,35.53754549976952,272,0,4.5910007793036165,4.898975116909151,6.450829326710684,0,0,0,0,0,1,0,1,0,0,0,0
22,11.136610938229696,8.579251074424398,3,5,4,2,14,5,10.14148495948865,0,7.000852607127933,28.882087430250365,371,0,4.771310968786849,6.082617392891825,5.60325486779066,0,0,0,0,0,0,0,1,0,1,0,0
53,10.967508907442982,8.516683329476002,1,6,9,2,1,5,5.376299599703681,2,6.205006912253548,33.909702120474705,215,0,4.859278415204277,4.072329958242148,6.344459599650528,0,0,0,0,0,0,0,1,0,0,1,0
33,10.647088463442747,8.132857610704745,2,4,10,2,13,11,8.586802538241606,1,6.412869696271371,31.562124821302305,188,0,4.561332730457816,4.361584949768179,6.041947990402397,0,0,1,0,0,0,0,1,0,1,0,0
38,11.051076574904284,8.528101612524944,3,4,5,3,14,9,5.0194954125274105,2,7.175303403021946,37.46484407004857,359,0,4.954280051094932,4.2621040200734885,6.276030738195723,0,0,0,0,0,1,0,1,0,0,1,0
25,11.776816806245295,9.285714530864878,3,2,1,3,9,7,8.898813458221063,2,6.899893348180259,39.20546910354465,232,0,5.780237482012214,5.834869695925816,6.454719609340817,0,0,0,0,1,0,0,1,0,0,0,0
46,9.838082109530497,7.285409252367825,1,4,8,4,2,3,11.759763627894305,3,7.074766320405367,24.414009032080084,255,0,3.6824407065771894,4.800922911760777,5.610252631777774,0,0,0,0,0,0,0,1,0,0,0,0
28,9.921119129472322,7.252661076077216,4,2,8,3,14,10,-3.4965157959172584,2,6.1201407851321505,37.029325410829834,273,0,3.952603640141661,3.446913810751695,5.728173553186578,0,0,0,0,0,0,0,1,0,0,0,0
33,10.223430277731326,7.792561982809346,4,6,6,1,15,9,9.331606545624421,2,5.944831399330321,38.70839015558206,345,0,3.0585867024720743,5.2383103898633125,5.768972641286803,0,0,1,0,1,0,0,1,0,0,0,0
26,11.16734710435252,8.712051715196946,3,4,7,2,4,2,10.371059705028252,1,5.616529303985715,42.16633647072576,364,0,4.247830600065329,5.052295690861524,6.467130357844442,0,0,0,0,1,0,0,1,0,0,0,0
32,10.122850933418995,7.532009171036801,4,6,11,3,10,10,11.932524658814328,0,6.418410848015964,26.603316885806088,365,0,3.9815214973839756,4.522398365553517,5.492189553981174,0,0,0,0,0,1,0,1,0,0,0,0
21,11.172230488657624,8.700019505740256,2,2,9,3,2,1,5.299645020976817,3,6.5504223157651875,30.30354354729472,226,0,4.694420047062004,5.022515829058805,6.333253824505392,0,0,0,0,0,0,0,1,0,0,0,0
36,10.92266496049159,8.417403600304574,2,1,11,2,10,7,4.668184643972926,4,7.020654940282791,36.968256148689896,247,0,4.317761846784063,5.370668712506899,5.882700097428951,0,1,0,0,0,0,0,1,0,0,0,0
25,10.710508776552915,8.224828567461989,3,1,5,4,6,4,7.380437272152127,0,6.868889568401636,31.05357301467037,302,0,4.526141756621405,5.524083250046974,5.698440552105694,0,0,0,0,0,1,0,1,0,0,0,0
20,10.56297383379125,8.103266154564647,4,1,3,4,6,7,3.1631530087790467,0,6.41712378707764,24.853434184238445,308,0,4.7194610044831755,5.384442980170076,5.598923230198912,0,0,0,0,0,0,0,1,0,0,0,0
27,11.151930534455921,8.630308863110194,3,1,9,3,15,2,2.1106865516657036,1,6.388558682973593,29.39144816085672,292,0,5.220956078122111,4.575729101685301,6.2137183193602485,0,0,0,0,0,0,0,1,0,0,0,0
36,10.598436525166965,8.101390533565702,4,4,15,3,12,11,7.632262218023152,2,5.672357187492807,36.18337702246752,278,0,5.63057137958692,4.028332219381494,6.089218938232719,0,0,0,0,0,0,0,0,0,0,0,0
20,10.826849183665614,8.363773612949778,2,3,6,4,0,9,7.044601789563993,2,5.144570776255178,36.41758621849578,196,0,4.865904754848177,5.835114337521058,5.3300978748712815,0,0,0,0,0,0,0,1,0,0,0,0
27,10.237678229805342,7.7625554973815545,4,5,7,3,14,15,8.992610960134598,0,6.110886037771959,27.39394933293109,365,0,4.008722025330052,5.178853404365422,5.564200070339464,0,1,0,0,1,0,0,1,0,0,0,0
31,11.370447036679264,8.906220087476184,3,1,5,2,8,6,10.43913245763127,3,5.655339060169437,33.090775155389686,237,0,4.9634423948273465,5.825056816868811,6.235880908098044,0,0,0,0,0,0,0,1,0,0,0,0
24,10.067137328106229,7.510181331754432,6,6,10,2,25,16,2.94242510282767,1,6.648866184305727,31.922063141527424,187,0,3.483183951728985,3.949058439350181,5.870671648255578,0,0,0,0,0,1,0,0,0,0,0,0
28,11.736376982083128,9.263138322233777,2,2,10,2,9,0,4.479761537914625,1,7.039715323213791,28.28702667943952,248,0,5.281038562448224,5.841205277230889,6.667383401427175,0,0,0,0,0,0,0,1,0,0,0,0
22,10.322569114183956,7.8829261258060335,3,5,8,1,1,8,9.880341775042954,2,4.748727784607322,31.59601006450895,204,0,3.1581542235551012,3.9766935915260864,6.08889580975379,0,0,0,0,0,0,0,1,0,0,0,0
34,10.657269401825905,8.21023030058182,4,4,3,3,8,6,2.812060511242806,2,5.902346853323977,37.000773383503876,189,0,4.293290428588353,5.592444055971747,5.864773884655913,0,0,0,0,0,0,0,1,0,0,0,0
35,11.43215539234434,8.95733059056286,3,6,9,4,27,12,8.54611810794067,0,7.100337165728296,35.00466937262871,213,0,5.70677400278117,5.316962549875601,6.297883181422522,0,0,0,0,0,1,0,0,0,0,0,0
43,9.89413309342562,7.318833773925284,3,2,7,2,19,10,5.11097903742619,0,6.717320339922637,35.762778413076454,381,0,3.8425603229939975,4.454185115092899,5.733555838210286,0,0,0,1,1,0,0,1,0,0,0,0
38,10.80822357644644,8.327418625537607,6,5,7,4,25,17,5.897667178688632,3,7.233186892323689,26.481686355392092,360,0,4.648025223042881,5.385707287097106,5.858863029098199,0,0,0,0,0,0,0,1,0,0,0,0
21,11.204840077857543,8.735969880772625,2,3,7,1,6,4,10.593467755332277,5,5.080610303228583,37.440022039926575,328,0,4.041015828609612,5.774389601578354,6.222757147769021,0,0,0,0,0,1,0,1,0,0,0,0
27,11.059388721832502,8.524277750611366,2,3,7,3,6,0,8.519799498821534,1,6.167140291079311,37.12784136294979,327,0,4.788548612780678,5.9272137734391785,5.62023236787937,0,0,0,0,0,0,0,1,0,0,0,1
43,11.185178665525221,8.677376168722331,7,3,18,2,14,16,7.904746830078836,4,6.501137813244315,33.59732026331948,354,0,5.1827278656183715,5.801212485807509,5.890486418969944,0,0,0,1,0,1,0,0,1,0,0,0
38,11.436867053372177,8.986987488801859,1,1,10,2,9,5,4.8800857474632275,1,6.694475866754414,35.3283054835988,245,0,4.866272865443467,4.795025061975785,6.677858937810689,0,0,0,0,1,0,0,1,0,0,0,0
35,12.018345054025472,9.520899742835688,4,4,5,2,6,6,1.1028549662894525,1,6.954952696314474,37.15146378107817,366,0,5.43318049402857,6.387936295281319,6.653339686592422,0,0,0,0,0,0,0,1,0,0,0,0
34,10.481309679658331,7.913782097971068,4,4,10,1,10,0,7.258957623127925,2,5.416048970843457,35.686385005191,253,0,3.0487989378097553,3.959354177598491,6.076054160046104,0,0,0,0,0,0,0,1,0,0,0,0
32,11.113389685763481,8.621307469487784,3,5,9,4,9,13,5.161121587133415,3,4.82704540202844,26.903502884775055,337,0,4.86168430875209,5.200653833938619,6.241209516804863,0,1,0,0,0,0,0,1,0,1,0,0
34,9.893493169542591,7.284810392420426,3,4,12,3,14,13,8.226542475280764,2,7.193046813438184,31.063477349788883,228,0,3.581497442720952,5.036058874544701,5.69643166923312,0,0,0,0,0,0,0,1,0,0,0,0
22,11.68816983074865,9.217226044008347,4,4,10,2,29,9,5.293511839149728,1,6.887302314874589,29.238298937899465,271,0,5.510341960555763,5.118099106049534,6.725001661899224,0,0,0,0,0,0,0,0,0,0,0,0
42,10.923533693574765,8.421965923613133,2,4,9,3,6,9,4.521752022291637,1,6.677733426014548,35.19672137508248,337,0,5.155012102630069,5.796457097000486,5.721935623082813,0,0,1,0,0,0,1,1,0,0,1,0
34,10.264019536498928,7.784390069158232,3,2,10,1,8,0,10.151977870662474,0,6.874238054151425,33.92895815293043,291,0,3.3323605208707328,3.2777518570082163,6.01849161180068,0,0,0,0,0,0,0,1,0,0,0,0
21,9.993224118807948,7.408534457367082,3,1,9,2,10,1,10.218492404652823,0,5.055369565561229,32.043104403288766,346,0,3.8037000703559944,5.151284552199782,5.494948193151477,0,0,0,0,0,0,0,1,0,0,0,0
51,9.935214305461608,7.482976543434749,3,2,4,3,1,5,3.8310866081894424,1,6.615641229129478,32.92469759110137,236,0,3.4698141659608437,4.289027439207332,5.8259979201595655,0,0,0,0,0,0,0,1,0,0,0,0
27,10.210474424128478,7.707518018791217,5,4,8,3,14,15,8.160732776137204,0,6.263914630048635,27.31492720635418,366,0,4.008683560588856,5.036332153914087,5.6012097888514285,0,1,0,0,1,0,0,1,0,0,0,0
36,10.002271735278315,7.478307282724142,1,4,9,2,8,8,5.771811196400628,3,6.370669503907305,35.57062763614384,322,0,3.4492000057561882,4.997293408961491,5.627996293171484,0,0,0,0,1,0,0,1,0,0,0,0
37,9.934733826761683,7.4198140106321215,1,4,10,2,2,4,4.969535029462723,3,6.555648102476392,34.21651514821417,295,0,3.0389444624671578,5.249564090936929,5.5026059938288645,0,0,0,0,0,0,0,1,0,1,0,0
20,11.310605652746595,8.78874301309798,6,6,17,3,21,12,10.610514345181237,3,6.151685895237464,29.545714222161408,248,0,5.194146464447769,5.290078315875666,6.307137412311732,0,0,0,0,0,1,0,0,1,0,0,0
34,10.278919902660496,7.802569596730831,4,5,8,3,13,3,4.935678147431109,3,6.323537436575464,37.526177496463106,275,0,3.953323341084633,4.562050990972554,5.994282538854095,0,0,0,0,0,0,0,1,0,0,0,0
38,10.860601282750068,8.264958275022513,6,6,18,7,15,12,20.16075977320091,12,7.608799842340853,35.14937853577381,85,1,5.967754064157575,5.610895344006326,5.235359283081769,0,0,0,0,0,1,0,0,0,0,0,0
41,10.877022506300133,8.437827577326733,3,5,2,1,0,7,10.806261733889212,6,7.054252200055816,36.84997418765517,369,0,3.3402350972936135,5.7785879686958745,5.955335474217961,0,0,0,0,0,1,0,1,0,0,0,0
37,11.564380393790776,9.107191881245733,1,1,11,1,7,5,4.929785527687874,1,6.659464310146363,34.66670258760563,245,0,4.809273340671126,4.785400389307052,6.796263845450422,0,0,0,0,0,0,0,1,0,0,0,0
20,10.474104356586713,8.067292231208189,3,3,2,1,7,5,9.253879761090523,3,7.1835144437585505,35.39822996704675,227,0,2.882835956166999,5.195398021338718,5.927702883199672,0,0,0,0,0,0,0,1,0,0,0,0
47,10.483899868094836,8.020824049202194,3,1,7,1,1,11,7.40705936022208,3,5.443987795101473,35.297051067980085,375,0,3.1386736709912815,3.6399747771627693,6.220061572237568,0,0,0,0,0,0,0,1,0,0,0,0
20,9.427182564194442,7.053179637071548,7,6,4,3,13,5,0.8534766681553814,3,5.842382646655899,35.424964962139114,298,0,3.5401000995725815,3.3368235469568135,5.744202586055765,0,0,0,1,1,0,0,1,0,0,0,0
31,11.456757679484348,8.878939434161286,2,4,4,3,14,0,11.798609648531054,3,5.941699493268252,33.807803244882614,188,0,6.662531460004143,5.276625097375121,6.509815834356643,0,0,0,0,0,0,0,1,0,1,0,0
47,11.340057801860649,8.86713347626983,3,4,4,2,12,3,6.209402169801475,1,6.472466130855328,34.00620261666991,193,0,5.228599216066317,6.24604653146721,5.360488136042844,0,0,0,0,0,0,0,1,0,0,0,0
41,11.141750163354969,8.608613284697062,7,4,8,2,25,10,2.0115670539351127,2,6.986141805028515,36.31170481772433,356,0,4.608241758065387,4.815840104897628,6.32562788050374,0,0,0,0,0,0,0,1,0,1,0,0
37,11.051816078414737,8.537115531868535,5,6,8,2,19,19,2.2723007950435794,1,7.172573083170878,34.508626714281874,356,0,3.9715565823861567,5.64113061078238,6.123449705919516,0,0,0,0,0,1,0,1,0,0,0,0
51,11.376694183096303,8.883709653445583,2,4,3,3,3,5,2.7470781868027414,1,6.263773929303406,35.77409707913426,280,0,5.267521399225109,5.104168678121752,6.375822856234199,0,0,0,0,1,0,0,1,0,0,0,0
21,11.354804707699705,8.670522461242742,5,6,5,0,9,7,11.798847932401237,2,6.963798142821108,36.45439785062578,190,0,6.885959750510633,4.5195598040527125,6.718360270166151,0,0,0,0,0,0,0,1,0,0,0,0
26,10.267955005225334,7.7629045037188105,5,4,11,3,1,8,9.366008356151468,1,6.807651217806993,28.013432025960956,389,0,4.255977571800502,5.17354087922671,5.547276050407633,0,0,0,0,1,0,0,1,0,0,0,0
28,11.90183134803589,9.421326861639935,5,1,11,3,12,7,1.7432447195776877,2,6.3313534318245805,37.5344364178135,206,0,5.882445613762944,5.397722827723388,6.790373281813946,0,0,0,0,0,0,0,1,0,0,0,0
26,10.88008909345966,8.413483283015678,2,4,6,3,10,1,8.372599668279335,2,6.764681363537541,33.98100720991472,315,0,4.354766196590345,4.659801479614788,6.190795114550606,0,0,0,0,1,0,0,1,0,0,0,0
28,10.116639945674878,7.72866375044108,7,3,10,2,14,7,8.207240543101486,3,6.475229569108042,27.845180261747693,299,0,4.023278396435221,5.053586314803455,5.647499493978464,0,0,0,0,0,0,0,1,0,0,0,0
35,11.060619645270961,8.573585386438706,4,1,6,3,16,2,7.172691571220697,1,4.6122105376564555,27.778266748643045,352,0,4.609665660952476,5.386479270296171,6.14133533680433,0,0,0,0,1,0,0,1,0,0,0,0
35,9.834197408980732,7.291093904083865,3,1,3,4,9,10,-1.466215836608226,3,7.02675753186865,38.587673416518875,235,0,3.470263031279662,3.9793541319667582,5.8618468377995665,0,0,0,0,0,0,0,1,0,1,0,0
27,10.585037831935697,8.097831514825275,3,1,5,2,5,6,2.909369540484845,4,7.278777602527901,37.007008064637404,344,0,3.9317770345786935,4.772036210837901,6.013485650801875,1,0,0,0,0,1,0,1,0,0,0,0
25,11.190584143262129,8.710627021454446,3,5,7,3,10,2,9.068456960501857,2,6.963294707009953,31.346717645348008,315,0,5.044099681920587,5.3190853907327105,6.210272025109519,0,0,0,0,0,0,0,1,0,0,0,0
27,10.96556798772232,8.503485986137601,2,3,5,3,10,2,5.613909102932613,3,6.550644509358765,34.54442697797231,254,0,5.085197995424444,5.0716176138381694,6.058212425452843,0,0,0,0,1,0,0,1,0,0,0,0
20,10.727307900603897,8.186631386690738,3,4,4,3,13,5,11.674498206866621,0,6.382689731970728,36.89768049600405,252,0,4.4850285411718795,4.509792320603416,6.179247793918539,0,0,0,0,0,0,0,1,0,0,0,0
